Entidad,Codificacion,TipoValor,EntSec,Monto,FechaEmision,FechaVenc,Nodo,Estado,Transmision,TipoOperacion
,00002-00000886,FACTURA DE SERVICIOS,,"$ 411.400,00",10/09/2025,10/10/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000906,FACTURA DE SERVICIOS,,"$ 411.400,00",08/10/2025,07/11/2025,FCIA BIOSALUD,IGNORADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1648,COMP. LIQ. FACTURAS DE ,,"$ 411.000,00",14/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1683,COMP. LIQ. FACTURAS DE ,,"$ 411.400,00",24/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000932,FACTURA DE SERVICIOS,,"$ 411.400,00",17/12/2025,16/01/2026,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1862,COMP. LIQ. FACTURAS DE ,,"$ 411.400,00",09/01/2026,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1863,COMP. LIQ. FACTURAS DE ,,"$ 400,00",13/01/2026,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
FRAVEGA,3513-00003145,FACTURA DE SERVICIOS,,"$ 279.998,00",27/06/2025,27/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1367,COMP. LIQ. FACTURAS DE ,,"$ 279.998,00",05/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1693,COMP. LIQ. FACTURAS DE ,,"$ 199.999,00",23/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,3940-00003218,FACTURA DE SERVICIOS,,"$ 199.999,00",23/10/2025,22/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
FULL BARCODE S.R.L.,0003-00010584,FACTURA DE SERVICIOS,,"$ 167.409,00",29/10/2025,28/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1703,COMP. LIQ. FACTURAS DE ,,"$ 167.409,00",29/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
GARCIA ROBERTO DANTE,00002-00005808,FACTURA DE SERVICIOS,,"$ 16.577,00",07/01/2025,06/02/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,946,COMP. LIQ. FACTURAS DE ,,"$ 16.577,00",13/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00005864,FACTURA DE SERVICIOS,,"$ 16.577,00",04/02/2025,06/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1096,COMP. LIQ. FACTURAS DE ,,"$ 16.577,00",07/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00005923,FACTURA DE SERVICIOS,,"$ 16.577,00",04/03/2025,10/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1118,COMP. LIQ. FACTURAS DE ,,"$ 16.577,00",10/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00005982,FACTURA DE SERVICIOS,,"$ 16.577,00",04/04/2025,04/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1199,COMP. LIQ. FACTURAS DE ,,"$ 16.577,00",10/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006038,FACTURA DE SERVICIOS,,"$ 18.997,00",07/05/2025,06/06/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1231,COMP. LIQ. FACTURAS DE ,,"$ 18.997,00",09/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006094,FACTURA DE SERVICIOS,,"$ 18.997,00",05/06/2025,05/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1419,COMP. LIQ. FACTURAS DE ,,"$ 18.997,00",09/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006154,FACTURA DE SERVICIOS,,"$ 18.997,00",07/07/2025,06/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1482,COMP. LIQ. FACTURAS DE ,,"$ 18.997,00",17/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006204,FACTURA DE SERVICIOS,,"$ 18.997,00",08/08/2025,07/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1577,COMP. LIQ. FACTURAS DE ,,"$ 18.997,00",09/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006266,FACTURA DE SERVICIOS,,"$ 18.997,00",05/09/2025,05/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1588,COMP. LIQ. FACTURAS DE ,,"$ 18.997,00",10/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006320,FACTURA DE SERVICIOS,,"$ 23.837,00",07/10/2025,06/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1672,COMP. LIQ. FACTURAS DE ,,"$ 23.837,00",13/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006377,FACTURA DE SERVICIOS,,"$ 23.837,00",06/11/2025,06/12/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1770,COMP. LIQ. FACTURAS DE ,,"$ 23.837,00",10/11/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006436,FACTURA DE SERVICIOS,,"$ 23.837,00",08/12/2025,07/01/2026,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1860,COMP. LIQ. FACTURAS DE ,,"$ 23.837,00",10/12/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006487,FACTURA DE SERVICIOS,,"$ 23.837,00",08/01/2026,08/02/2026,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1890,COMP. LIQ. FACTURAS DE ,,"$ 23.837,00",12/01/2026,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
GASTOS GENERALES,JOHANNA LEIVA 5,GASTOS VARIOS,,"$ 18.380,00",03/01/2025,03/01/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,LEIVA JOHANNA 7,GASTOS VARIOS,,"$ 10.040,00",07/01/2025,07/01/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,FC 5774,GASTOS VARIOS,,"$ 4.000,00",08/01/2025,08/01/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,123,GASTOS VARIOS,,"$ 3.500,00",13/01/2025,13/01/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,JOHANNA LEIVA 6,GASTOS VARIOS,,"$ 10.100,00",21/01/2025,21/01/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,FC 1379,GASTOS VARIOS,,"$ 3.600,00",22/01/2025,22/01/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,TN 233,GASTOS VARIOS,,"$ 80.000,00",22/01/2025,21/02/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,TN 656,GASTOS VARIOS,,"$ 13.000,00",24/01/2025,23/02/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,TN 8371,GASTOS VARIOS,,"$ 13.000,00",24/01/2025,23/02/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,CERRAJERIA,GASTOS VARIOS,,"$ 18.500,00",25/01/2025,25/01/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,JOHANNA LEIVA 7,GASTOS VARIOS,,"$ 10.100,00",28/01/2025,28/01/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,18524,GASTOS VARIOS,,"$ 291.639,00",04/02/2025,06/03/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,JOHANNA LEIVA 8,GASTOS VARIOS,,"$ 10.100,00",04/02/2025,04/02/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,C870,GASTOS VARIOS,,"$ 150.000,00",10/02/2025,12/03/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,LEIVA JOHANNA 8,GASTOS VARIOS,,"$ 10.300,00",18/02/2025,18/02/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,400,GASTOS VARIOS,,"$ 55.000,00",21/02/2025,23/03/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,TW400,GASTOS VARIOS,,"$ 55.000,00",21/02/2025,23/03/2025,BIOSALUD CHACRAS ,PAGADO,,GV-01-INGRESAR GASTOS 
,,,,,,,,,,GV-03-PAGAR COMP. LIQ. 
,LEIVA JOHANNA 9,GASTOS VARIOS,,"$ 10.250,00",25/02/2025,25/02/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,656,GASTOS VARIOS,,"$ 475.000,00",27/02/2025,29/03/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,RD656,GASTOS VARIOS,,"$ 475.000,00",27/02/2025,29/03/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,30382,GASTOS VARIOS,,"$ 35.607,16",02/03/2025,01/04/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,REEMPLAZO FLAVIA,GASTOS VARIOS,,"$ 246.124,20",05/03/2025,05/03/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,JOHANNA LEIVA 9,GASTOS VARIOS,,"$ 10.250,00",06/03/2025,06/03/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,93574/4,GASTOS VARIOS,,"$ 17.340,73",07/03/2025,06/04/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,Q112,GASTOS VARIOS,,"$ 50.000,00",07/03/2025,06/04/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,228505243,GASTOS VARIOS,,"$ 14.747,23",10/03/2025,09/04/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,930,GASTOS VARIOS,,"$ 110.000,00",10/03/2025,09/04/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,JOHANNA LEIVA 10,GASTOS VARIOS,,"$ 11.675,00",11/03/2025,11/03/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,12 Y 14 MARZO,GASTOS VARIOS,,"$ 19.158,00",14/03/2025,13/04/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,809,GASTOS VARIOS,,"$ 4.900,00",20/03/2025,19/04/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,LEIVA JOHANNA 10,GASTOS VARIOS,,"$ 10.250,00",20/03/2025,20/03/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,0005-00000420,GASTOS VARIOS,,"$ 51.900,00",25/03/2025,24/04/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,LEIVA JOHANNA 11,GASTOS VARIOS,,"$ 10.300,00",25/03/2025,25/03/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,CUOTA 1,GASTOS VARIOS,,"$ 30.000,00",27/03/2025,27/03/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,22,GASTOS VARIOS,,"$ 30.878,00",29/03/2025,28/04/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,LEIVA JOHANNA 12,GASTOS VARIOS,,"$ 10.250,00",01/04/2025,01/04/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,1230,GASTOS VARIOS,,"$ 10.250,00",05/04/2025,05/05/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,JOHANNA LEIVA 12,GASTOS VARIOS,,"$ 10.250,00",08/04/2025,08/04/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,108019282448,GASTOS VARIOS,,"$ 1.500,00",10/04/2025,10/05/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,108019282448.,GASTOS VARIOS,,"$ 6.000,00",10/04/2025,10/05/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,448,GASTOS VARIOS,,"$ 0,00",10/04/2025,10/05/2025,BIOSALUD CHACRAS ,INGRESADO,,GV-01-INGRESAR GASTOS 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,753,GASTOS VARIOS,,"$ 80.000,00",22/04/2025,22/05/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,LEIVA JOHANNA  14,GASTOS VARIOS,,"$ 10.250,00",22/04/2025,22/04/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,2332,GASTOS VARIOS,,"$ 30.000,00",29/04/2025,29/05/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,LEIVA JOHANNA 15,GASTOS VARIOS,,"$ 10.275,00",29/04/2025,29/04/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,LEIVA JOHANNA 16,GASTOS VARIOS,,"$ 10.250,00",06/05/2025,06/05/2025,FCIA BIOSALUD,INGRESADO,,GV-01-INGRESAR GASTOS 
,01,GASTOS VARIOS,,"$ 19.788,87",13/05/2025,12/06/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,LIMPIEZA JOHANNA ,GASTOS VARIOS,,"$ 10.589,00",13/05/2025,12/06/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,635,GASTOS VARIOS,,"$ 31.767,00",16/05/2025,16/06/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,13661-00144249,GASTOS VARIOS,,"$ 4.528,00",29/05/2025,28/06/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,114804009162,GASTOS VARIOS,,"$ 25.172,55",11/06/2025,11/07/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,115343307753,GASTOS VARIOS,,"$ 21.180,00",20/06/2025,20/07/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,GUARNIERI T-,GASTOS VARIOS,,"$ 2.000,00",28/11/2025,28/11/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
GASTOS Y COMIS. BCARIAS,111,GASTOS VARIOS,,"$ 14.340,00",30/09/2025,30/09/2025,SOC BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
GENINATTI MARISA,00001-00000174,FACTURA DE SERVICIOS,,"$ 553.800,00",18/02/2025,20/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1078,COMP. LIQ. FACTURAS DE ,,"$ 553.800,00",19/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00001-00000176,FACTURA DE SERVICIOS,,"$ 426.000,00",20/03/2025,19/04/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1079,COMP. LIQ. FACTURAS DE ,,"$ 426.000,00",21/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00001-00000190,FACTURA DE SERVICIOS,,"$ 550.000,00",08/07/2025,07/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1479,COMP. LIQ. FACTURAS DE ,,"$ 550.000,00",07/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
GESHARP S.R.L.,0003-00001832,FACTURA DE SERVICIOS,,"$ 713.900,00",01/06/2025,01/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1244,COMP. LIQ. FACTURAS DE ,,"$ 713.900,00",12/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00006-00000019,FACTURA DE SERVICIOS,,"$ 895.400,00",02/01/2026,02/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1872,COMP. LIQ. FACTURAS DE ,,"$ 895.400,00",12/01/2026,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
GLOBAL CITIZEN S.A.S.,0004-00001503,FACTURA DE SERVICIOS,,"$ 56.113,75",03/04/2025,03/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1155,COMP. LIQ. FACTURAS DE ,,"$ 56.113,75",03/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
GMRA S.A.,990,COMP. LIQ. FACTURAS DE ,,"$ 2.999.997,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
GRUPO METALES S.A.S.,0002-00000512,FACTURA DE SERVICIOS,,"$ 40.000,00",22/10/2025,22/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1690,COMP. LIQ. FACTURAS DE ,,"$ 40.000,00",22/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
HIPERCERAMICO SAIYC,979,COMP. LIQ. FACTURAS DE ,,"$ 73.657,79",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
HONORARIOS PROFESIONALES,BOSCHI STELLA MARIS,GASTOS VARIOS,,"$ 608.702,86",03/04/2025,03/04/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,SANTANDER SILVIA,GASTOS VARIOS,,"$ 797.901,98",06/10/2025,06/10/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
IANNIZZOTTO PRISCILA MARLENE,00004-00000149,FACTURA DE SERVICIOS,,"$ 44.000,00",22/08/2025,21/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1581,COMP. LIQ. FACTURAS DE ,,"$ 44.000,00",22/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00000150,FACTURA DE SERVICIOS,,"$ 39.000,00",26/08/2025,25/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1505,COMP. LIQ. FACTURAS DE ,,"$ 39.000,00",26/08/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1552,COMP. LIQ. FACTURAS DE ,,"$ 12.000,00",12/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00000151,FACTURA DE SERVICIOS,,"$ 12.000,00",15/09/2025,15/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00004-00000152,FACTURA DE SERVICIOS,,"$ 44.000,00",24/09/2025,24/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1560,COMP. LIQ. FACTURAS DE ,,"$ 44.000,00",24/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00000153,FACTURA DE SERVICIOS,,"$ 960.000,00",06/10/2025,06/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1610,COMP. LIQ. FACTURAS DE ,,"$ 960.000,00",06/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00000154,FACTURA DE SERVICIOS,,"$ 960.000,00",05/11/2025,05/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1713,COMP. LIQ. FACTURAS DE ,,"$ 960.000,00",06/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00000155,FACTURA DE SERVICIOS,,"$ 960.000,00",05/12/2025,05/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1781,COMP. LIQ. FACTURAS DE ,,"$ 960.000,00",05/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ILLANES MARTINEZ ESTEBAN SEBASTIAN,00001-00000044,FACTURA DE SERVICIOS,,"$ 350.000,00",07/01/2026,07/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
