Entidad,Codificacion,TipoValor,EntSec,Monto,FechaEmision,FechaVenc,Nodo,Estado,Transmision,TipoOperacion
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0002-00030515,FACTURA DE COMPRA POS,,"$ 12.719,52",21/01/2025,21/02/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0002-00030545,FACTURA DE COMPRA POS,,"$ 25.439,04",27/01/2025,27/02/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0002-00014253,FACTURA DE COMPRA POS,,"$ 39.385,50",27/03/2025,26/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0002-00030997,FACTURA DE COMPRA POS,,"$ 82.000,00",07/04/2025,07/05/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0002-00031093,FACTURA DE COMPRA POS,,"$ 12.000,00",21/04/2025,21/05/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0002-00014357,FACTURA DE COMPRA POS,,"$ 2.764,85",22/04/2025,22/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0002-00031136,FACTURA DE COMPRA POS,,"$ 93.474,92",28/04/2025,28/05/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0002-00031164,FACTURA DE COMPRA POS,,"$ 39.325,00",06/05/2025,06/06/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0002-00014647,FACTURA DE COMPRA POS,,"$ 17.284,85",02/06/2025,02/07/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0002-00014669,FACTURA DE COMPRA POS,,"$ 8.294,55",04/06/2025,04/07/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0002-00014846,FACTURA DE COMPRA POS,,"$ 40.883,40",01/07/2025,01/08/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0002-00031527,FACTURA DE COMPRA POS,,"$ 27.255,60",01/07/2025,01/08/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0002-00031614,FACTURA DE COMPRA POS,,"$ 50.600,00",10/07/2025,10/08/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0002-00015062,FACTURA DE COMPRA POS,,"$ 9.174,00",13/08/2025,13/09/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0002-00031899,FACTURA DE COMPRA POS,,"$ 89.650,00",19/08/2025,19/09/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0002-00032060,FACTURA DE COMPRA POS,,"$ 27.201,50",16/09/2025,16/10/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
JDM DISTRIBUCIONES,00002-00013343,FACTURA DE COMPRA POS,,"$ 19.497,46",22/02/2025,22/03/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00002-00013340,FACTURA DE COMPRA POS,,"$ 172.349,06",22/02/2025,22/03/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00002-00013366,FACTURA DE COMPRA POS,,"$ 722.767,67",24/02/2025,26/03/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00002-00013985,FACTURA DE COMPRA POS,,"$ 68.912,98",23/05/2025,23/06/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00002-00014816,FACTURA DE COMPRA POS,,"$ 68.210,99",23/09/2025,23/10/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00002-00014822,FACTURA DE COMPRA,,"$ 256.230,00",23/09/2025,23/10/2025,FCIA BIOSALUD,PAGADO,,PVD-03-INGRESAR FACTURA 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00002-00015262,FACTURA DE COMPRA POS,,"$ 102.871,13",01/12/2025,01/01/2026,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00002-00015427,FACTURA DE COMPRA POS,,"$ 66.103,81",22/12/2025,22/01/2026,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
MARTIN JORGE DANIEL Y SOTO BELLO ,0005-0000001473,NOTA DE CREDITO DE ,,"-$ 14.580,00",22/01/2025,21/02/2025,FCIA BIOSALUD,LIQUIDADO,,PVD-19-PAGAR COMP. LIQ. 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0005-0000015161,FACTURA DE COMPRA POS,,"$ 235.244,30",22/01/2025,22/02/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015168,FACTURA DE COMPRA POS,,"$ 50.194,35",22/01/2025,22/02/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015178,FACTURA DE COMPRA POS,,"$ 14.580,00",27/01/2025,27/02/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015228,FACTURA DE COMPRA POS,,"$ 39.352,97",06/02/2025,06/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015227,FACTURA DE COMPRA POS,,"$ 13.117,65",06/02/2025,06/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000001476,NOTA DE CREDITO DE ,,"-$ 39.352,97",07/02/2025,09/03/2025,FCIA BIOSALUD,LIQUIDADO,,PVD-19-PAGAR COMP. LIQ. 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0005-0000001483,NOTA DE CREDITO DE ,,"-$ 3.407,40",18/02/2025,20/03/2025,FCIA BIOSALUD,LIQUIDADO,,PVD-07-INGRESAR NOTA DE 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015283,FACTURA DE COMPRA POS,,"$ 159.631,52",18/02/2025,18/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015284,FACTURA DE COMPRA POS,,"$ 99.455,87",18/02/2025,18/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015296,FACTURA DE COMPRA POS,,"$ 62.213,15",19/02/2025,19/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015312,FACTURA DE COMPRA POS,,"$ 168.924,73",24/02/2025,24/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015380,FACTURA DE COMPRA POS,,"$ 75.710,88",17/03/2025,17/04/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015381,FACTURA DE COMPRA POS,,"$ 2.806,92",17/03/2025,17/04/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00050000015416,FACTURA DE COMPRA POS,,"$ 124.426,31",25/03/2025,25/04/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00050000015510,FACTURA DE COMPRA POS,,"$ 236.532,60",22/04/2025,22/05/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015544,FACTURA DE COMPRA POS,,"$ 216.743,47",05/05/2025,05/06/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015658,FACTURA DE COMPRA POS,,"$ 42.006,54",02/06/2025,02/07/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015692,FACTURA DE COMPRA POS,,"$ 42.179,44",12/06/2025,12/07/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015697,FACTURA DE COMPRA POS,,"$ 19.487,65",12/06/2025,12/07/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015749,FACTURA DE COMPRA POS,,"$ 47.284,47",26/06/2025,26/07/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015757,FACTURA DE COMPRA POS,,"$ 41.203,89",27/06/2025,27/07/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,00050000015807,FACTURA DE COMPRA POS,,"$ 37.004,90",10/07/2025,10/08/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015805,FACTURA DE COMPRA POS,,"$ 145.531,88",10/07/2025,10/08/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00050000015844,FACTURA DE COMPRA POS,,"$ 33.007,50",21/07/2025,21/08/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015895,FACTURA DE COMPRA POS,,"$ 90.337,39",05/08/2025,05/09/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015897,FACTURA DE COMPRA POS,,"$ 44.986,59",05/08/2025,05/09/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000015972,FACTURA DE COMPRA POS,,"$ 227.763,12",19/08/2025,19/09/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00050000016006,FACTURA DE COMPRA POS,,"$ 68.590,20",26/08/2025,26/09/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0005-0000016027,FACTURA DE COMPRA POS,,"$ 489.021,90",01/09/2025,01/10/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0005-0000016071,FACTURA DE COMPRA POS,,"$ 139.388,58",04/09/2025,04/10/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000016093,FACTURA DE COMPRA POS,,"$ 48.866,12",10/09/2025,10/10/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000016095,FACTURA DE COMPRA POS,,"$ 31.069,29",10/09/2025,10/10/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000016187,FACTURA DE COMPRA POS,,"$ 64.991,79",29/09/2025,29/10/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000016245,FACTURA DE COMPRA POS,,"$ 19.885,23",13/10/2025,13/11/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000016528,FACTURA DE COMPRA POS,,"$ 19.885,23",14/10/2025,14/11/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000016292,FACTURA DE COMPRA POS,,"$ 21.571,92",22/10/2025,22/11/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000016291,FACTURA DE COMPRA POS,,"$ 27.340,19",22/10/2025,22/11/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000016308,FACTURA DE COMPRA POS,,"$ 28.865,94",27/10/2025,27/11/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000016357,FACTURA DE COMPRA POS,,"$ 55.791,34",04/11/2025,04/12/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0005-0000016376,FACTURA DE COMPRA POS,,"$ 93.696,12",07/11/2025,07/12/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000001607,NOTA DE CREDITO DE ,,"-$ 18.193,10",11/11/2025,11/12/2025,BIOSALUD CHACRAS ,LIQUIDADO,,PVD-07-INGRESAR NOTA DE 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-0000016391,FACTURA DE COMPRA POS,,"$ 88.567,43",11/11/2025,11/12/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0005-00016510,FACTURA DE COMPRA POS,,"$ 51.866,35",09/12/2025,09/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0005-0000001621,NOTA DE CREDITO DE ,,"-$ 40.857,60",16/12/2025,15/01/2026,FCIA BIOSALUD,INGRESADO,,PVD-07-INGRESAR NOTA DE 
,0005-0000016544,FACTURA DE COMPRA,,"$ 42.542,30",16/12/2025,15/01/2026,FCIA BIOSALUD,INGRESADO,,PVD-03-INGRESAR FACTURA 
,0005-0000016570,FACTURA DE COMPRA POS,,"$ 85.646,48",19/12/2025,19/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
MEDICATION DELIVERY S.A.,0000300019747,FACTURA DE COMPRA POS,,"$ 35.575,00",16/09/2025,16/10/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,00003-00021305,FACTURA DE COMPRA POS,,"$ 88.030,25",03/01/2026,03/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
MEDIMARTIN SAS,0001-0000000287,FACTURA DE COMPRA POS,,"$ 6.181,47",18/02/2025,20/03/2025,FCIA BIOSALUD,IGNORADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0005-0000016391,FACTURA DE COMPRA POS,,"$ 88.567,43",11/11/2025,11/12/2025,BIOSALUD CHACRAS ,IGNORADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,00050000016679,FACTURA DE COMPRA POS,,"$ 120.249,07",20/01/2026,20/02/2026,BIOSALUD CHACRAS ,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,00050000016680,FACTURA DE COMPRA POS,,"$ 15.282,43",20/01/2026,20/02/2026,BIOSALUD CHACRAS ,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
MONROE AMERICANA SA (DROG),1125-05938466,FACTURA DE COMPRA POS,,"$ 570.472,05",02/01/2025,02/02/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05938958,FACTURA DE COMPRA POS,,"$ 11.442,71",02/01/2025,02/02/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05940956,FACTURA DE COMPRA POS,,"$ 8.711,90",04/01/2025,04/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05942097,FACTURA DE COMPRA POS,,"$ 17.423,82",06/01/2025,06/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05943396,FACTURA DE COMPRA POS,,"$ 8.648,44",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1125-05943007,FACTURA DE COMPRA POS,,"$ 49.068,53",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05943464,FACTURA DE COMPRA POS,,"$ 285.264,46",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05947174,FACTURA DE COMPRA POS,,"$ 86.340,85",10/01/2025,10/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1125-05948184,FACTURA DE COMPRA POS,,"$ 80.491,32",11/01/2025,11/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05949533,FACTURA DE COMPRA POS,,"$ 37.081,48",13/01/2025,13/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-00813811,NOTA DE CREDITO DE ,,"-$ 43.337,13",14/01/2025,14/01/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,1125-05949416,FACTURA DE COMPRA POS,,"$ 105.746,15",14/01/2025,13/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1125-05951637,FACTURA DE COMPRA POS,,"$ 2.586,03",15/01/2025,15/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05951141,FACTURA DE COMPRA POS,,"$ 68.052,67",15/01/2025,15/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05951158,FACTURA DE COMPRA POS,,"$ 22.459,57",15/01/2025,15/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05951143,FACTURA DE COMPRA POS,,"$ 17.876,44",15/01/2025,15/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05951497,FACTURA DE COMPRA POS,,"$ 1.954,91",15/01/2025,15/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05953532,FACTURA DE COMPRA POS,,"$ 143.009,23",17/01/2025,17/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05953955,FACTURA DE COMPRA POS,,"$ 203.225,63",17/01/2025,17/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05956066,FACTURA DE COMPRA POS,,"$ 289.312,09",20/01/2025,20/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05957189,FACTURA DE COMPRA POS,,"$ 436.639,36",21/01/2025,21/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05957013,FACTURA DE COMPRA POS,,"$ 95.950,51",21/01/2025,21/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05958302,FACTURA DE COMPRA POS,,"$ 380.724,05",22/01/2025,22/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05958094,FACTURA DE COMPRA POS,,"$ 70.858,55",22/01/2025,22/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
